date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-03-15,Masvingo,Mwenezi,Neshuro,-20.94594955444336,30.645320892333984,cereals and tubers,Maize,KG,aggregate,Retail,ZWL,45.82,0.5446
2021-03-15,Masvingo,Mwenezi,Neshuro,-20.94594955444336,30.645320892333984,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,60.55,0.7197
2021-03-15,Masvingo,Mwenezi,Neshuro,-20.94594955444336,30.645320892333984,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,126.88,1.508
2021-03-15,Masvingo,Mwenezi,Neshuro,-20.94594955444336,30.645320892333984,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1287.5,15.3028
2021-03-15,Masvingo,Mwenezi,Neshuro,-20.94594955444336,30.645320892333984,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,58.75,0.6983
2021-03-15,Masvingo,Mwenezi,Neshuro,-20.94594955444336,30.645320892333984,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,115.88,1.3772
2021-03-15,Masvingo,Mwenezi,Neshuro,-20.94594955444336,30.645320892333984,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,24.0,0.2853
2021-03-15,Masvingo,Mwenezi,Neshuro,-20.94594955444336,30.645320892333984,non-food,Laundry soap,KG,aggregate,Retail,ZWL,113.75,1.352
2021-03-15,Masvingo,Mwenezi,Neshuro,-20.94594955444336,30.645320892333984,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,114.5,1.3609
2021-03-15,Masvingo,Mwenezi,Neshuro,-20.94594955444336,30.645320892333984,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,205.5,2.4425
2021-03-15,Masvingo,Mwenezi,Neshuro,-20.94594955444336,30.645320892333984,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,276.0,3.2804
2021-03-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,cereals and tubers,Maize,KG,aggregate,Retail,ZWL,42.97,0.5107
2021-03-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,56.53,0.6719
2021-03-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,116.17,1.3807
2021-03-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1450.0,17.2342
2021-03-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,70.2,0.8344
2021-03-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,125.83,1.4956
2021-03-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,32.93,0.3914
2021-03-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,non-food,Laundry soap,KG,aggregate,Retail,ZWL,127.5,1.5154
2021-03-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,115.0,1.3668
2021-03-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,201.25,2.392
2021-03-15,Masvingo,Mwenezi,Rutenga (Mwenenzi),-21.23917778,30.73079167,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,258.0,3.0665
2021-03-15,Masvingo,Mwenezi,Sarahuro,-20.98802375793457,30.547012329101562,cereals and tubers,Maize,KG,aggregate,Retail,ZWL,51.12,0.6075
2021-03-15,Masvingo,Mwenezi,Sarahuro,-20.98802375793457,30.547012329101562,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,46.67,0.5547
2021-03-15,Masvingo,Mwenezi,Sarahuro,-20.98802375793457,30.547012329101562,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,104.17,1.2381
2021-03-15,Masvingo,Mwenezi,Sarahuro,-20.98802375793457,30.547012329101562,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,3133.33,37.2417
2021-03-15,Masvingo,Mwenezi,Sarahuro,-20.98802375793457,30.547012329101562,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,140.0,1.664
2021-03-15,Masvingo,Mwenezi,Sarahuro,-20.98802375793457,30.547012329101562,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,112.5,1.3371
2021-03-15,Masvingo,Mwenezi,Sarahuro,-20.98802375793457,30.547012329101562,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,78.33,0.931
2021-03-15,Masvingo,Mwenezi,Sarahuro,-20.98802375793457,30.547012329101562,non-food,Laundry soap,KG,aggregate,Retail,ZWL,150.0,1.7828
2021-03-15,Masvingo,Mwenezi,Sarahuro,-20.98802375793457,30.547012329101562,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,200.0,2.3771
2021-03-15,Masvingo,Mwenezi,Sarahuro,-20.98802375793457,30.547012329101562,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,183.33,2.179
2021-03-15,Masvingo,Mwenezi,Sarahuro,-20.98802375793457,30.547012329101562,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,260.0,3.0903
2021-03-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,cereals and tubers,Maize,KG,aggregate,Retail,ZWL,30.56,0.3632
2021-03-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,137.5,1.6343
2021-03-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,100.0,1.1886
2021-03-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,150.0,1.7828
2021-03-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,102.5,1.2183
2021-03-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,non-food,Laundry soap,KG,aggregate,Retail,ZWL,223.33,2.6545
2021-03-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,125.0,1.4857
2021-03-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,205.0,2.4366
2021-03-15,Matabeleland North,Binga,Siabuwa,-17.473,28.05074,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,250.0,2.9714
2021-03-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,63.33,0.7528
2021-03-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,105.62,1.2554
2021-03-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,812.5,9.6571
2021-03-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,62.5,0.7429
2021-03-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,118.96,1.4139
2021-03-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,52.92,0.6289
2021-03-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,non-food,Laundry soap,KG,aggregate,Retail,ZWL,128.5,1.5273
2021-03-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,96.25,1.144
2021-03-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,162.38,1.9299
2021-03-15,Matabeleland North,Nkayi,Gonye,-18.897496,28.74545,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,265.0,3.1497
2021-03-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,64.44,0.7659
2021-03-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,117.75,1.3995
2021-03-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1110.83,13.203
2021-03-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,51.67,0.6141
2021-03-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,128.42,1.5263
2021-03-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,63.12,0.7503
2021-03-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,non-food,Laundry soap,KG,aggregate,Retail,ZWL,122.92,1.4609
2021-03-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,129.58,1.5402
2021-03-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,192.08,2.283
2021-03-15,Matabeleland North,Nkayi,Nkayi Growth Point,-18.999158,28.898316,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,251.67,2.9912
2021-03-15,Matabeleland South,Insiza,Avoca,-20.81612,29.51412,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,44.0,0.523
2021-03-15,Matabeleland South,Insiza,Avoca,-20.81612,29.51412,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,116.0,1.3787
2021-03-15,Matabeleland South,Insiza,Avoca,-20.81612,29.51412,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,750.0,8.9142
2021-03-15,Matabeleland South,Insiza,Avoca,-20.81612,29.51412,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,50.0,0.5943
2021-03-15,Matabeleland South,Insiza,Avoca,-20.81612,29.51412,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,125.0,1.4857
2021-03-15,Matabeleland South,Insiza,Avoca,-20.81612,29.51412,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,60.0,0.7131
2021-03-15,Matabeleland South,Insiza,Avoca,-20.81612,29.51412,non-food,Laundry soap,KG,aggregate,Retail,ZWL,120.0,1.4263
2021-03-15,Matabeleland South,Insiza,Avoca,-20.81612,29.51412,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,90.0,1.0697
2021-03-15,Matabeleland South,Insiza,Avoca,-20.81612,29.51412,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,175.0,2.08
2021-03-15,Matabeleland South,Insiza,Avoca,-20.81612,29.51412,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,300.0,3.5657
2021-03-15,Matabeleland South,Insiza,Filabusi,-20.5435022,29.2753572,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,54.6,0.6489
2021-03-15,Matabeleland South,Insiza,Filabusi,-20.5435022,29.2753572,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,107.06,1.2725
2021-03-15,Matabeleland South,Insiza,Filabusi,-20.5435022,29.2753572,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1126.99,13.3949
2021-03-15,Matabeleland South,Insiza,Filabusi,-20.5435022,29.2753572,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,47.46,0.564
2021-03-15,Matabeleland South,Insiza,Filabusi,-20.5435022,29.2753572,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,118.38,1.407
2021-03-15,Matabeleland South,Insiza,Filabusi,-20.5435022,29.2753572,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,36.08,0.4288
2021-03-15,Matabeleland South,Insiza,Filabusi,-20.5435022,29.2753572,non-food,Laundry soap,KG,aggregate,Retail,ZWL,163.31,1.941
2021-03-15,Matabeleland South,Insiza,Filabusi,-20.5435022,29.2753572,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,126.25,1.5006
2021-03-15,Matabeleland South,Insiza,Filabusi,-20.5435022,29.2753572,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,188.2,2.2369
2021-03-15,Matabeleland South,Insiza,Filabusi,-20.5435022,29.2753572,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,306.46,3.6425
2021-03-15,Matabeleland South,Insiza,Mbondweni,-20.69594,29.47517,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,45.5,0.5408
2021-03-15,Matabeleland South,Insiza,Mbondweni,-20.69594,29.47517,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,132.0,1.5689
2021-03-15,Matabeleland South,Insiza,Mbondweni,-20.69594,29.47517,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,701.0,8.3318
2021-03-15,Matabeleland South,Insiza,Mbondweni,-20.69594,29.47517,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,45.0,0.5349
2021-03-15,Matabeleland South,Insiza,Mbondweni,-20.69594,29.47517,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,115.0,1.3668
2021-03-15,Matabeleland South,Insiza,Mbondweni,-20.69594,29.47517,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,43.5,0.517
2021-03-15,Matabeleland South,Insiza,Mbondweni,-20.69594,29.47517,non-food,Laundry soap,KG,aggregate,Retail,ZWL,146.67,1.7432
2021-03-15,Matabeleland South,Insiza,Mbondweni,-20.69594,29.47517,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,127.0,1.5095
2021-03-15,Matabeleland South,Insiza,Mbondweni,-20.69594,29.47517,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,192.5,2.288
2021-03-15,Matabeleland South,Insiza,Silalatshani,-20.783773,29.317418,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,45.5,0.5408
2021-03-15,Matabeleland South,Insiza,Silalatshani,-20.783773,29.317418,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,120.0,1.4263
2021-03-15,Matabeleland South,Insiza,Silalatshani,-20.783773,29.317418,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,701.0,8.3318
2021-03-15,Matabeleland South,Insiza,Silalatshani,-20.783773,29.317418,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,45.0,0.5349
2021-03-15,Matabeleland South,Insiza,Silalatshani,-20.783773,29.317418,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,115.0,1.3668
2021-03-15,Matabeleland South,Insiza,Silalatshani,-20.783773,29.317418,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,43.0,0.5111
2021-03-15,Matabeleland South,Insiza,Silalatshani,-20.783773,29.317418,non-food,Laundry soap,KG,aggregate,Retail,ZWL,110.0,1.3074
2021-03-15,Matabeleland South,Insiza,Silalatshani,-20.783773,29.317418,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,126.0,1.4976
2021-03-15,Matabeleland South,Insiza,Silalatshani,-20.783773,29.317418,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,192.5,2.288
2021-03-15,Matabeleland South,Mangwe,Mambale,-21.4783992767334,28.282100677490234,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,58.0,0.6894
2021-03-15,Matabeleland South,Mangwe,Mambale,-21.4783992767334,28.282100677490234,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,150.0,1.7828
2021-03-15,Matabeleland South,Mangwe,Mambale,-21.4783992767334,28.282100677490234,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,180.0,2.1394
2021-03-15,Matabeleland South,Mangwe,Mambale,-21.4783992767334,28.282100677490234,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,140.0,1.664
2021-03-15,Matabeleland South,Mangwe,Mambale,-21.4783992767334,28.282100677490234,non-food,Laundry soap,KG,aggregate,Retail,ZWL,180.0,2.1394
2021-03-15,Matabeleland South,Mangwe,Mambale,-21.4783992767334,28.282100677490234,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,210.0,2.496
2021-03-15,Matabeleland South,Mangwe,Mambale,-21.4783992767334,28.282100677490234,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,320.0,3.8034
2021-03-15,Matabeleland South,Matobo,Beula,-21.486,28.3948,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,63.4,0.7535
2021-03-15,Matabeleland South,Matobo,Beula,-21.486,28.3948,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,123.06,1.4626
2021-03-15,Matabeleland South,Matobo,Beula,-21.486,28.3948,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1600.0,19.017
2021-03-15,Matabeleland South,Matobo,Beula,-21.486,28.3948,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,125.13,1.4872
2021-03-15,Matabeleland South,Matobo,Beula,-21.486,28.3948,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,134.02,1.5929
2021-03-15,Matabeleland South,Matobo,Beula,-21.486,28.3948,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,51.84,0.6161
2021-03-15,Matabeleland South,Matobo,Beula,-21.486,28.3948,non-food,Laundry soap,KG,aggregate,Retail,ZWL,144.17,1.7135
2021-03-15,Matabeleland South,Matobo,Beula,-21.486,28.3948,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,114.28,1.3583
2021-03-15,Matabeleland South,Matobo,Beula,-21.486,28.3948,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,182.23,2.1659
2021-03-15,Matabeleland South,Matobo,Beula,-21.486,28.3948,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,268.46,3.1908
2021-03-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,63.14,0.7505
2021-03-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,131.64,1.5646
2021-03-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1050.0,12.4799
2021-03-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,87.75,1.043
2021-03-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,137.71,1.6368
2021-03-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,54.56,0.6485
2021-03-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,non-food,Laundry soap,KG,aggregate,Retail,ZWL,142.94,1.6989
2021-03-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,106.86,1.2701
2021-03-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,191.63,2.2777
2021-03-15,Matabeleland South,Matobo,Kezi,-20.909900665283203,28.465900421142578,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,273.55,3.2513
2021-03-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,61.96,0.7364
2021-03-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,136.61,1.6238
2021-03-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1160.0,13.7873
2021-03-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,130.45,1.5505
2021-03-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,142.48,1.6935
2021-03-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,40.66,0.4833
2021-03-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,non-food,Laundry soap,KG,aggregate,Retail,ZWL,156.65,1.8619
2021-03-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,98.4,1.1695
2021-03-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,190.72,2.2668
2021-03-15,Matabeleland South,Matobo,Mabonyane,-21.03662,28.23006,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,296.88,3.5286
2021-03-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,64.61,0.7679
2021-03-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,132.29,1.5723
2021-03-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1313.33,15.6098
2021-03-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,105.78,1.2573
2021-03-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,138.53,1.6465
2021-03-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,56.16,0.6675
2021-03-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,non-food,Laundry soap,KG,aggregate,Retail,ZWL,165.85,1.9712
2021-03-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,105.87,1.2584
2021-03-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,191.61,2.2775
2021-03-15,Matabeleland South,Matobo,Maphisa,-21.069000244140625,28.451900482177734,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,259.17,3.0804
2021-03-15,Matabeleland South,Matobo,Saint Joseph,-21.249099731445312,28.269399642944336,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,65.53,0.7789
2021-03-15,Matabeleland South,Matobo,Saint Joseph,-21.249099731445312,28.269399642944336,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,134.71,1.6011
2021-03-15,Matabeleland South,Matobo,Saint Joseph,-21.249099731445312,28.269399642944336,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1500.0,17.8285
2021-03-15,Matabeleland South,Matobo,Saint Joseph,-21.249099731445312,28.269399642944336,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,115.87,1.3771
2021-03-15,Matabeleland South,Matobo,Saint Joseph,-21.249099731445312,28.269399642944336,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,144.06,1.7123
2021-03-15,Matabeleland South,Matobo,Saint Joseph,-21.249099731445312,28.269399642944336,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,74.38,0.884
2021-03-15,Matabeleland South,Matobo,Saint Joseph,-21.249099731445312,28.269399642944336,non-food,Laundry soap,KG,aggregate,Retail,ZWL,169.25,2.0116
2021-03-15,Matabeleland South,Matobo,Saint Joseph,-21.249099731445312,28.269399642944336,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,254.25,3.0219
2021-03-15,Matabeleland South,Matobo,Saint Joseph,-21.249099731445312,28.269399642944336,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,186.42,2.2157
2021-03-15,Matabeleland South,Matobo,Saint Joseph,-21.249099731445312,28.269399642944336,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,273.33,3.2487
2021-03-15,Matabeleland South,Matobo,Tshelanyemba,-21.352399826049805,28.48889923095703,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,62.0,0.7369
2021-03-15,Matabeleland South,Matobo,Tshelanyemba,-21.352399826049805,28.48889923095703,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,131.92,1.5679
2021-03-15,Matabeleland South,Matobo,Tshelanyemba,-21.352399826049805,28.48889923095703,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,800.0,9.5085
2021-03-15,Matabeleland South,Matobo,Tshelanyemba,-21.352399826049805,28.48889923095703,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,94.58,1.1242
2021-03-15,Matabeleland South,Matobo,Tshelanyemba,-21.352399826049805,28.48889923095703,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,128.89,1.5319
2021-03-15,Matabeleland South,Matobo,Tshelanyemba,-21.352399826049805,28.48889923095703,non-food,Handwash soap,250 G,aggregate,Retail,ZWL,63.65,0.7565
2021-03-15,Matabeleland South,Matobo,Tshelanyemba,-21.352399826049805,28.48889923095703,non-food,Laundry soap,KG,aggregate,Retail,ZWL,100.0,1.1886
2021-03-15,Matabeleland South,Matobo,Tshelanyemba,-21.352399826049805,28.48889923095703,non-food,Toothpaste,100 ML,aggregate,Retail,ZWL,106.24,1.2627
2021-03-15,Matabeleland South,Matobo,Tshelanyemba,-21.352399826049805,28.48889923095703,oil and fats,Oil (vegetable),L,aggregate,Retail,ZWL,185.83,2.2087
2021-03-15,Matabeleland South,Matobo,Tshelanyemba,-21.352399826049805,28.48889923095703,pulses and nuts,Beans (sugar),KG,aggregate,Retail,ZWL,280.0,3.328
2021-03-15,Midlands,Gokwe North,Nembudzia,-17.714435,29.010388,cereals and tubers,Maize meal,KG,aggregate,Retail,ZWL,68.29,0.8116
2021-03-15,Midlands,Gokwe North,Nembudzia,-17.714435,29.010388,cereals and tubers,Rice,KG,aggregate,Retail,ZWL,105.0,1.248
2021-03-15,Midlands,Gokwe North,Nembudzia,-17.714435,29.010388,"meat, fish and eggs",Fish (kapenta),KG,aggregate,Retail,ZWL,1062.86,12.6327
2021-03-15,Midlands,Gokwe North,Nembudzia,-17.714435,29.010388,miscellaneous food,Salt,KG,aggregate,Retail,ZWL,47.88,0.5691
2021-03-15,Midlands,Gokwe North,Nembudzia,-17.714435,29.010388,miscellaneous food,Sugar,KG,aggregate,Retail,ZWL,112.86,1.3414
